"","Phenotype","Chr","qtl_type","Pos_bp","Lod","Status","Gene","Gene_chr","Gene_start","Gene_end","mash_protein","abs_pos","is_mash","mouse_tau"
"4309","Akap9__1","5","cis",3845231,6.14607142250675,"Significant_001","Akap9","5",3927736,4080204,NA,725978222,FALSE,-0.000860500218651695
"4310","Akap9__1","5","trans",5135334,6.14607142250675,"Significant_001","Akap9","5",3927736,4080204,NA,727268325,FALSE,-0.000860500218651695
"4311","Rab3d","12","trans",95784635,6.14601695301269,"Significant_001","Rab3d","9",21907491,21918199,NA,1820704174,FALSE,0.138767216075864
"4312","Fgfr4","2","trans",48900620,6.14572910704099,"Significant_001","Fgfr4","13",55152818,55168759,NA,251372591,FALSE,-0.0602521319985169
"4313","Cyp4a14","4","cis",114907042,6.14502291373297,"Significant_001","Cyp4a14","4",115486200,115496158,NA,673531917,FALSE,-0.0331913587352749
"4314","Bub3","3","trans",132086173,6.14451864308873,"Significant_001","Bub3","7",131560367,131571895,NA,523671368,FALSE,0.0257444737547433
"4315","Dbt__1","3","cis",116489640,6.14304475188286,"Significant_001","Dbt","3",116513070,116549981,NA,508074835,FALSE,-0.243164618335898
"4316","Ptgfrn","19","trans",10199483,6.14229360978653,"Significant_001","Ptgfrn","3",101040230,101110745,NA,2537513290,FALSE,0.132587566477169
"4317","Pmvk","3","trans",51855730,6.14172128924386,"Significant_001","Pmvk","3",89454541,89469014,NA,443440925,FALSE,0.0799953879857028
"4318","Bche","3","trans",130696384,6.1368630836523,"Significant_001","Bche","3",73635805,73708436,NA,522281579,FALSE,0.00415287644665556
"4319","Ddx59","1","cis",136890749,6.13459300045339,"Significant_001","Ddx59","1",136415271,136456192,NA,136890749,FALSE,-0.0684762754343486
"4320","unknow_6","2",NA,129593240,6.13333447487099,"Significant_001","unknow_6",NA,NA,NA,NA,332065211,FALSE,0.150580839141725
"4321","Ston1","17","trans",90034524,6.1320482258122,"Significant_001","Ston1","17",88597615,88647865,NA,2417658421,FALSE,0.146298053033383
"4322","Fastkd5","2","cis",129632120,6.13195931331178,"Significant_001","Fastkd5","2",130613846,130630002,NA,332104091,FALSE,-0.194571795342014
"4323","Uap1","1","cis",170147867,6.13102777709745,"Significant_001","Uap1","1",170141223,170174964,NA,170147867,FALSE,-0.0322603312463548
"4324","Gnaq","19","cis",16436488,6.12878588491144,"Significant_001","Gnaq","19",16132684,16388520,NA,2543750295,FALSE,-0.0959105079772602
"4325","Glb1l","2","trans",161052758,6.128121346995,"Significant_001","Glb1l","1",75196971,75210827,NA,363524729,FALSE,-0.102378727231685
"4326","H2-Eb1","17","cis",33329449,6.12749762899426,"Significant_001","H2-Eb1","17",34305867,34316674,NA,2360953346,FALSE,0.0956318076640894
"4327","Kyat3","5","trans",121687138,6.12579834801884,"Significant_001","Kyat3","3",142701019,142744911,NA,843820129,FALSE,-0.152616452698667
"4328","Tapbpl","6","cis",125362665,6.12495970372541,"Significant_001","Tapbpl","6",125223927,125231860,NA,1006330340,FALSE,0.0768243309963464
"4329","Pold2","7","trans",83642160,6.1245428846226,"Significant_001","Pold2","11",5872180,5878256,NA,1121346381,FALSE,0.121389592324428
"4330","Lactb__1","9","cis",67302567,6.12296748130111,"Significant_001","Lactb","9",66955382,66975484,NA,1393849460,FALSE,-0.0206238449592793
"4331","Timmdc1","16","trans",56697515,6.12179361624211,"Significant_001","Timmdc1","16",38497843,38522778,NA,2279113644,FALSE,0.0224717516116746
"4332","Nat8f1__1","6","trans",81923813,6.12091072087636,"Significant_001","Nat8f1","6",85910154,85915914,NA,962891488,FALSE,-0.0977788083844538
"4333","Vps37b","5","cis",124862132,6.11621468000592,"Significant_001","Vps37b","5",124004641,124032260,NA,846995123,FALSE,-0.00512068162902566
"4334","Pcbd2","13","cis",55344049,6.11574196058449,"Significant_001","Pcbd2","13",55727097,55776830,NA,1907392610,FALSE,-0.185839464271912
"4335","Kmo","2","trans",121528886,6.11414617659634,"Significant_001","Kmo","1",175632193,175660853,NA,324000857,FALSE,-0.0385142399392879
"4336","Golga1","2","cis",39226286,6.1137563220679,"Significant_001","Golga1","2",39016155,39065551,NA,241698257,FALSE,0.0684168206632905
"4337","Gkap1","13","trans",64192862,6.11182291007654,"Significant_001","Gkap1","13",58233346,58274877,NA,1916241423,FALSE,-0.0937974818989193
"4338","Atp5d","10","cis",79923482,6.1115470095568,"Significant_001","Atp5d","10",80138698,80145828,NA,1538065485,FALSE,-0.102880311430599
"4339","Icam1","9","cis",20770126,6.11136152587574,"Significant_001","Icam1","9",21015940,21028814,NA,1347317019,FALSE,0.151518571287506
"4340","unknow_218","16",NA,97356949,6.11124378675177,"Significant_001","unknow_218",NA,NA,NA,NA,2319773078,FALSE,0.11382048608326
"4341","Tmem38b","4","trans",48552709,6.1105826581765,"Significant_001","Tmem38b","4",53825988,53862019,NA,607177584,FALSE,0.164877484518049
"4342","Ndc1","4","trans",104945693,6.11050874541408,"Significant_001","Ndc1","4",107368047,107416346,NA,663570568,FALSE,-0.0397381822285545
"4343","Urad__1","5","trans",146300287,6.10980621154189,"Significant_001","Urad","5",147314984,147322440,NA,868433278,FALSE,-0.0744074597185038
"4344","Caap1","5","trans",113610690,6.10530019499741,"Significant_001","Caap1","4",94500079,94556796,NA,835743681,FALSE,-0.065060583448815
"4345","Habp4","13","cis",63295018,6.10303795376057,"Significant_001","Habp4","13",64161866,64186537,NA,1915343579,FALSE,0.0879261944730494
"4346","Hspb8","7","trans",128253656,6.10264659618635,"Significant_001","Hspb8","5",116408491,116422864,NA,1165957877,FALSE,0.134788189987163
"4347","Rps18","3","trans",141834769,6.10158518625065,"Significant_001","Rps18","17",33951998,33955665,NA,533419964,FALSE,0.0440935697170282
"4348","Pdf","8","trans",105058723,6.0997237387538,"Significant_001","Pdf","8",107046289,107048614,NA,1295204403,FALSE,-0.110144027987417
"4349","Magt1","3","trans",123368431,6.09917919338767,"Significant_001","Magt1","X",105968084,106011802,NA,514953626,FALSE,-0.0328118607964564
"4350","H13__2","2","cis",153632699,6.09821611222574,"Significant_001","H13","2",152669422,152708668,NA,356104670,FALSE,-0.0452205328917658
"4351","Ociad1__1","5","trans",66543565,6.09317642021265,"Significant_001","Ociad1","5",73292769,73314077,NA,788676556,FALSE,-0.0666919633759864
"4352","Serpina3k","12","cis",105030805,6.09191247323138,"Significant_001","Serpina3k","12",104338486,104345739,NA,1829950344,FALSE,-0.0527787732501353
"4353","Agxt2","15","cis",10358582,6.09172649214302,"Significant_001","Agxt2","15",10358516,10410158,NA,2121731026,FALSE,0.0903022254077338
"4354","Agxt2","15","trans",11383730,6.09172648633752,"Significant_001","Agxt2","15",10358516,10410158,NA,2122756174,FALSE,0.0903022254077338
"4355","Eif1a","3","trans",133310114,6.09094890389184,"Significant_001","Eif1a","18",46597704,46610225,NA,524895309,FALSE,0.0203427704112823
"4356","Sorbs1__1","19","cis",40300922,6.08952087868118,"Significant_001","Sorbs1","19",40292040,40513955,NA,2567614729,FALSE,0.0683321812975215
"4357","Hexa","13","trans",85211307,6.08875703563364,"Significant_001","Hexa","9",59539540,59565109,NA,1937259868,FALSE,-0.025416166002628
"4358","Irgq","7","trans",4917429,6.08753355336423,"Significant_001","Irgq","7",24530648,24538600,NA,1042621650,FALSE,0.0607050755036505
"4359","2810459M11Rik__2","1","trans",92473787,6.0844503111308,"Significant_001","2810459M11Rik","1",86045863,86055456,NA,92473787,FALSE,-0.104628362651469
"4360","Etnk1","6","trans",142161046,6.0836096583763,"Significant_001","Etnk1","6",143166866,143208546,NA,1023128721,FALSE,0.0963337048061053
"4361","Tnk2","16","trans",58680145,6.083600124016,"Significant_001","Tnk2","16",32644099,32683493,NA,2281096274,FALSE,-0.0303820387470578
"4362","Cebpz","17","cis",78736379,6.08044392098549,"Significant_001","Cebpz","17",78919003,78937070,NA,2406360276,FALSE,0.128941234204392
"4363","Gpc6","2","trans",62411873,6.07801982348733,"Significant_001","Gpc6","14",116924920,117979529,NA,264883844,FALSE,0.156129400435139
"4364","Casp6__1","3","cis",130727795,6.07649417407859,"Significant_005","Casp6","3",129901415,129914112,NA,522312990,FALSE,-0.0214530148758705
"4365","Emilin1","18","trans",66465156,6.07622695289714,"Significant_001","Emilin1","5",30913387,30921279,NA,2496076324,FALSE,0.269020119555199
"4366","Crls1","2","cis",131932250,6.07532813915245,"Significant_001","Crls1","2",132846650,132866786,NA,334404221,FALSE,-0.00860604768503713
"4367","Colec11","3","trans",130696384,6.07490178397338,"Significant_001","Colec11","12",28594172,28623458,NA,522281579,FALSE,0.120598105433074
"4368","Asgr1","3","trans",117319991,6.07481439320194,"Significant_001","Asgr1","11",70048909,70057895,NA,508905186,FALSE,-0.206104939182495
"4369","Gnpda2","5","trans",72159480,6.07378007671682,"Significant_001","Gnpda2","5",69574998,69592332,NA,794292471,FALSE,0.068148796005022
"4370","Thyn1","9","cis",27006959,6.07320863317236,"Significant_001","Thyn1","9",26999642,27007336,NA,1353553852,FALSE,0.0119341505734317
"4371","Prelp","3","trans",137931911,6.0725855369502,"Significant_001","Prelp","1",133910304,133930102,NA,529517106,FALSE,0.221184588682533
"4372","Cyp2b23","7","trans",25074698,6.06756347764865,"Significant_001","Cyp2b23","7",26665227,26686430,NA,1062778919,FALSE,-0.10657644173676
"4373","Nudt21","4","trans",150140496,6.06746021474076,"Significant_001","Nudt21","8",94019403,94037039,NA,708765371,FALSE,-0.0196962989508893
"4374","Fkbp3","3","trans",133486787,6.06648969324366,"Significant_001","Fkbp3","12",65062432,65073938,NA,525071982,FALSE,0.111987126785702
"4375","Ptrhd1","2","trans",73286370,6.06504552223274,"Significant_001","Ptrhd1","12",4234013,4240123,NA,275758341,FALSE,0.242897597515301
"4376","Steap4__2","5","trans",20886798,6.06454021524954,"Significant_001","Steap4","5",7960472,7982213,NA,743019789,FALSE,0.196043165467626
"4377","Lgals1","3","trans",88549882,6.06334632758405,"Significant_001","Lgals1","15",78926725,78930465,NA,480135077,FALSE,0.341962321956841
"4378","Yae1d1","13","cis",18866733,6.06088926839849,"Significant_001","Yae1d1","13",17986640,17993351,NA,1870915294,FALSE,0.00839328537170264
"4379","Eral1","3","trans",142560092,6.06077444007212,"Significant_001","Eral1","11",78073376,78080383,NA,534145287,FALSE,0.123545260900845
"4380","Tmem201","13","trans",118377717,6.05828311668017,"Significant_001","Tmem201","4",149715375,149738072,NA,1970426278,FALSE,-0.0882856859663282
"4381","Txnrd2","16","cis",19198549,6.05737646078103,"Significant_001","Txnrd2","16",18426417,18479073,NA,2241614678,FALSE,-0.190955021045457
"4382","2810428I15Rik__1","4",NA,151982751,6.05712600786886,"Significant_001","2810428I15Rik",NA,NA,NA,NA,710607626,FALSE,0.111789804626095
"4383","Adam9","2","trans",154335460,6.05667774903253,"Significant_001","Adam9","8",24949611,25017040,NA,356807431,FALSE,0.186389989984342
"4384","Rtn4__3","13","trans",23444433,6.05582237338336,"Significant_001","Rtn4","11",29692898,29744414,NA,1875492994,FALSE,0.182473325747456
"4385","Rpl14","3","trans",123299634,6.05525256082836,"Significant_001","Rpl14","9",120571517,120574653,NA,514884829,FALSE,0.0920027264231156
"4386","Slc25a11","11","trans",62876906,6.05416042628761,"Significant_001","Slc25a11","11",70644019,70647531,NA,1658713902,FALSE,-0.148048991293716
"4387","Arhgdib","2","trans",160311798,6.05323615859444,"Significant_001","Arhgdib","6",136923655,136941899,NA,362783769,FALSE,0.268828732243366
"4388","Dnaja2","3","trans",127870713,6.0529480686523,"Significant_001","Dnaja2","8",85537633,85555361,NA,519455908,FALSE,0.0502069411359628
"4389","Ecd","14","trans",21989918,6.04959418841014,"Significant_001","Ecd","14",20319859,20348121,NA,2001460118,FALSE,0.060569961122802
"4390","G3bp2","3","trans",88827543,6.04938977411396,"Significant_001","G3bp2","5",92052145,92137725,NA,480412738,FALSE,-0.0422024476942529
"4391","Rhbg","19","trans",4625671,6.04895655153187,"Significant_001","Rhbg","3",88242874,88254739,NA,2531939478,FALSE,0.18965315620834
"4392","Rdh13__1","7","trans",6131586,6.04857392862227,"Significant_001","Rdh13","7",4425665,4471280,NA,1043835807,FALSE,-0.141602257391731
"4393","Cyp7b1","3","cis",18221887,6.04834634390592,"Significant_001","Cyp7b1","3",18071944,18243890,NA,409807082,FALSE,-0.0419574031522511
"4394","Abcd3","4","trans",143128225,6.04753483519344,"Significant_001","Abcd3","3",121758904,121815302,NA,701753100,FALSE,0.00981652858879496
"4395","Git1","11","trans",95303137,6.04550254810375,"Significant_001","Git1","11",77493288,77507774,NA,1691140133,FALSE,0.121316424268927
"4396","Spcs3","3","trans",117319991,6.04436710137981,"Significant_001","Spcs3","8",54520433,54529998,NA,508905186,FALSE,-0.0219308416074653
"4397","Rab17","18","trans",60848878,6.04431188666529,"Significant_001","Rab17","1",90958133,90969673,NA,2490460046,FALSE,-0.146101651878289
"4398","Tle3","9","trans",74953011,6.04345579213833,"Significant_001","Tle3","9",61372326,61418497,NA,1401499904,FALSE,0.281891168599465
"4399","unknow_45","15",NA,84215978,6.04339114553341,"Significant_001","unknow_45",NA,NA,NA,NA,2195588422,FALSE,0.0611829022352453
"4400","Enoph1","5","trans",118009918,6.04226898919271,"Significant_001","Enoph1","5",100039028,100068925,NA,840142909,FALSE,-0.0326397818861508
"4401","Dbt__1","3","trans",122538793,6.04166484912352,"Significant_001","Dbt","3",116513070,116549981,NA,514123988,FALSE,-0.243164618335898
"4402","Ppil4","10","trans",8850468,6.04088515690461,"Significant_001","Ppil4","10",7792889,7822565,NA,1466992471,FALSE,-0.147836758876554
"4403","Ppil4","10","cis",8722737,6.04088478695356,"Significant_001","Ppil4","10",7792889,7822565,NA,1466864740,FALSE,-0.147836758876554
"4404","unknow_207","2",NA,102058025,6.0378903942899,"Significant_001","unknow_207",NA,NA,NA,NA,304529996,FALSE,0.0525679673391375
"4405","Dio1","4","cis",107416079,6.03664554257469,"Significant_001","Dio1","4",107291465,107307168,NA,666040954,FALSE,-0.00305051596047466
"4406","Ctnnbl1","11","trans",110100193,6.03642091636584,"Significant_001","Ctnnbl1","2",157737401,157891903,NA,1705937189,FALSE,-0.106024912186658
"4407","Pef1","2","trans",164354250,6.03585656362236,"Significant_001","Pef1","4",130107556,130128134,NA,366826221,FALSE,0.211485561934856
"4408","Sprr1a","2","trans",122029138,6.03443672833694,"Significant_001","Sprr1a","3",92483954,92485881,NA,324501109,FALSE,0.334296092378402
"4409","Btbd9","17","trans",31255195,6.03402304916193,"Significant_001","Btbd9","17",30215524,30582621,NA,2358879092,FALSE,-0.0211175217593703
"4410","Yae1d1","13","trans",23684585,6.03323391915672,"Significant_001","Yae1d1","13",17986640,17993351,NA,1875733146,FALSE,0.00839328537170264
"4411","Slirp","17","trans",86833229,6.03288079284416,"Significant_001","Slirp","12",87443896,87449924,NA,2414457126,FALSE,0.0122618771563688
"4412","Comt","7","trans",101870788,6.02965696582035,"Significant_001","Comt","16",18406882,18426716,NA,1139575009,FALSE,-0.0106316447779862
"4413","Fbn1","18","trans",73878109,6.02548419436815,"Significant_001","Fbn1","2",125300594,125506485,NA,2503489277,FALSE,0.220683039681756
"4414","Nmrk1","19","trans",23138099,6.02270646572675,"Significant_001","Nmrk1","19",18632016,18652428,NA,2550451906,FALSE,0.110863462596454
"4415","Ngly1","16","trans",95300035,6.02043167031305,"Significant_001","Ngly1","14",16249314,16311926,NA,2317716164,FALSE,0.249389891238415
"4416","Mrpl45","2","trans",125983486,6.01999288018291,"Significant_001","Mrpl45","11",97314923,97329920,NA,328455457,FALSE,-0.204460494576027
"4417","Rpl17","3","trans",123368431,6.01990433046986,"Significant_001","Rpl17","18",74998978,75003381,NA,514953626,FALSE,-0.0978771844762527
"4418","Lzic","4","trans",150569665,6.01973589298871,"Significant_001","Lzic","4",149485185,149503516,NA,709194540,FALSE,-0.0234392113910186
"4419","Zc3h12d","10","trans",11164689,6.0194373888669,"Significant_001","Zc3h12d","10",7832323,7870397,NA,1469306692,FALSE,0.000921504565636257
"4420","Tango6","1","trans",30830994,6.01899912363135,"Significant_001","Tango6","8",106683068,106851439,NA,30830994,FALSE,-0.00223723149682115
"4421","Pitrm1","13","trans",18866733,6.01863348491446,"Significant_001","Pitrm1","13",6548122,6580158,NA,1870915294,FALSE,0.0285360934853947
"4422","Tnpo3","6","cis",30497980,6.01715687989964,"Significant_001","Tnpo3","6",29540827,29609858,NA,911465655,FALSE,-0.0851163999971893
"4423","Wdr11","15","trans",58874046,6.01703689490963,"Significant_001","Wdr11","7",129591694,129635738,NA,2170246490,FALSE,-0.00555555555555556
"4424","Fam234a","17","trans",42793372,6.01664941294289,"Significant_001","Fam234a","17",26212692,26244307,NA,2370417269,FALSE,-0.118142659386836
"4425","Arhgef7__1","2","trans",164792774,6.01641182007864,"Significant_001","Arhgef7","8",11728001,11835219,NA,367264745,FALSE,0.00231347599768652
"4426","Lifr","15","cis",6498688,6.01526842818126,"Significant_001","Lifr","15",7090610,7197489,NA,2117871132,FALSE,-0.218806867073876
"4427","Vps37b","5","trans",122308147,6.01481006547272,"Significant_001","Vps37b","5",124004641,124032260,NA,844441138,FALSE,-0.00512068162902566
"4428","Tsen2","6","trans",98020765,6.01421386825369,"Significant_001","Tsen2","6",115544659,115578350,NA,978988440,FALSE,-0.0485355735974839
"4429","Arpc1b","12","trans",101968170,6.01290618073631,"Significant_001","Arpc1b","5",145114256,145128186,NA,1826887709,FALSE,0.0333003070739437
"4430","Setd1a","5","trans",77297189,6.01195852763232,"Significant_001","Setd1a","7",127777389,127800122,NA,799430180,FALSE,-0.0772021258900779
"4431","Steap4__2","5","cis",8920066,6.01112968890665,"Significant_001","Steap4","5",7960472,7982213,NA,731053057,FALSE,0.196043165467626
