"","Phenotype","Chr","qtl_type","Pos_bp","Lod","Status","Gene","Gene_chr","Gene_start","Gene_end","mash_protein","abs_pos","is_mash","mouse_tau"
"3606","Jup","11","trans",51779798,7.9344600375692,"Significant_001","Jup","11",100368856,100397839,NA,1647616794,FALSE,-0.0846245195381945
"3607","Nmrk1","19","trans",21272631,7.92798192550265,"Significant_001","Nmrk1","19",18632016,18652428,NA,2548586438,FALSE,0.110863462596454
"3608","Arfgef1","1","cis",10232570,7.92629095924019,"Significant_001","Arfgef1","1",10137507,10232670,NA,10232570,FALSE,0.0972166592884598
"3609","Pycr2","1","trans",182313137,7.92603507010601,"Significant_001","Pycr2","1",180904274,180908088,NA,182313137,FALSE,0.209387594963798
"3610","Mtus1__1","8","trans",85901933,7.92572741638539,"Significant_001","Mtus1","8",40990912,41133983,NA,1276047613,FALSE,0.0405091545259856
"3611","Stxbp5","10","trans",3540439,7.92097884493999,"Significant_001","Stxbp5","10",9755547,9901287,NA,1461682442,FALSE,-0.0168714469099578
"3612","Ppp1r3g","13","trans",66903882,7.92028110677988,"Significant_001","Ppp1r3g","13",35958824,35970388,NA,1918952443,FALSE,-0.190601719197708
"3613","Itfg2","6","cis",127962186,7.91766685442117,"Significant_001","Itfg2","6",128409047,128424927,NA,1008929861,FALSE,0.00457052575152704
"3614","Pex1","2","trans",103764377,7.91672399535222,"Significant_001","Pex1","5",3596066,3637230,NA,306236348,FALSE,0.119899375311817
"3615","Tmem245","4","trans",58083975,7.91306026982315,"Significant_001","Tmem245","4",56876003,56947455,NA,616708850,FALSE,0.109692618036649
"3616","Tmem245","4","cis",56906241,7.91306017467144,"Significant_001","Tmem245","4",56876003,56947455,NA,615531116,FALSE,0.109692618036649
"3617","unknow_323","16",NA,78575961,7.90605525794701,"Significant_001","unknow_323",NA,NA,NA,NA,2300992090,FALSE,0.10629701982626
"3618","F5","1","cis",164444585,7.90359919598668,"Significant_001","F5","1",164151835,164220277,NA,164444585,FALSE,-0.0353063343717549
"3619","Tjp1__1","7","trans",31039042,7.89480206495094,"Significant_001","Tjp1","7",65296165,65527850,NA,1068743263,FALSE,0.00735712629382128
"3620","Art3","5","trans",86901213,7.89307209352421,"Significant_001","Art3","5",92331799,92414628,NA,809034204,FALSE,-0.0812642554578039
"3621","Ddx59","1","cis",136293347,7.89196399414519,"Significant_001","Ddx59","1",136415271,136456192,NA,136293347,FALSE,-0.0684762754343486
"3622","Acot4","12","trans",81359307,7.89159486794664,"Significant_001","Acot4","12",84037254,84044723,NA,1806278846,FALSE,-0.0574586644742852
"3623","Dfna5","6",NA,48086730,7.89145740353285,"Significant_001","Dfna5",NA,NA,NA,NA,929054405,FALSE,-0.0136555427694668
"3624","Plekhg5","4","trans",149898298,7.88967263468649,"Significant_001","Plekhg5","4",152072433,152115404,NA,708523173,FALSE,0.0970652610890249
"3625","Phyh","2","cis",4942099,7.88867192278878,"Significant_001","Phyh","2",4918996,4938743,NA,207414070,FALSE,0.0084392633036097
"3626","Tapbpl","6","cis",125494702,7.88684847437206,"Significant_001","Tapbpl","6",125223927,125231860,NA,1006462377,FALSE,0.0768243309963464
"3627","Pex19","1","trans",173367596,7.88449191969502,"Significant_001","Pex19","1",172126755,172136497,NA,173367596,FALSE,0.0785533093014595
"3628","Sqrdl","2",NA,120355667,7.88051014903886,"Significant_001","Sqrdl",NA,NA,NA,NA,322827638,FALSE,-0.108923414212535
"3629","Lhpp","7","cis",132850678,7.87954654954428,"Significant_001","Lhpp","7",132610615,132706420,NA,1170554899,FALSE,0.0304052392295747
"3630","Fam210b__1","2","trans",181323388,7.87879367080012,"Significant_001","Fam210b","2",172345570,172355749,NA,383795359,FALSE,0.0783760527021118
"3631","Slc16a5","11","trans",116479812,7.8766336975761,"Significant_001","Slc16a5","11",115462405,115474398,NA,1712316808,FALSE,-0.0242470929166208
"3632","Fez2","17","trans",81373423,7.87533233571035,"Significant_001","Fez2","17",78369212,78418152,NA,2408997320,FALSE,0.110686257661683
"3633","Clu","14","cis",64993063,7.87145467010357,"Significant_001","Clu","14",65968483,65981548,NA,2044463263,FALSE,0.210540422350435
"3634","Sparc","11","cis",55236141,7.87128425033129,"Significant_001","Sparc","11",55394159,55420080,NA,1651073137,FALSE,0.166316353736123
"3635","Nes","3","trans",89429703,7.86956143239374,"Significant_001","Nes","3",87971093,87980451,NA,481014898,FALSE,0.0855568862275449
"3636","Pald1__1","10","trans",57811679,7.86345067031185,"Significant_001","Pald1","10",61319656,61383546,NA,1515953682,FALSE,-0.0100297648436288
"3637","Slc22a7","17","cis",46147599,7.86047081553317,"Significant_001","Slc22a7","17",46432185,46438477,NA,2373771496,FALSE,-0.0592068009501327
"3638","Pf4","5","trans",91949087,7.85970046427747,"Significant_001","Pf4","5",90772435,90773383,NA,814082078,FALSE,0.0393715173106787
"3639","Ddx55","5","trans",105094545,7.85674100637805,"Significant_001","Ddx55","5",124552832,124569660,NA,827227536,FALSE,-0.0469454191187536
"3640","Mgam","6","cis",39805466,7.85145444696697,"Significant_001","Mgam","6",40628831,40769123,NA,920773141,FALSE,-0.139044229791561
"3641","Hk1","3","trans",98100268,7.85025339767438,"Significant_001","Hk1","10",62268855,62379920,NA,489685463,FALSE,0.190269294248755
"3642","Sptbn2","19","cis",5648044,7.84775579867977,"Significant_001","Sptbn2","19",4711208,4753978,NA,2532961851,FALSE,-0.000562278450067229
"3643","Cenpv","11","trans",60702834,7.84621973166009,"Significant_001","Cenpv","11",62524944,62539869,NA,1656539830,FALSE,-0.156790409736422
"3644","Cenpv","11","cis",61672667,7.84621973127872,"Significant_001","Cenpv","11",62524944,62539869,NA,1657509663,FALSE,-0.156790409736422
"3645","Acp2","2","trans",94427062,7.84590496547086,"Significant_001","Acp2","2",91202812,91214098,NA,296899033,FALSE,0.0781503477267277
"3646","unknow_22","2",NA,118476818,7.84375289846773,"Significant_001","unknow_22",NA,NA,NA,NA,320948789,FALSE,0.0983831186626473
"3647","Bckdhb__1","9","cis",83110146,7.84283651173308,"Significant_001","Bckdhb","9",83925111,84124240,NA,1409657039,FALSE,-0.0531413278960112
"3648","F5","1","trans",162866400,7.83371869103395,"Significant_001","F5","1",164151835,164220277,NA,162866400,FALSE,-0.0353063343717549
"3649","Sparc","11","trans",58113995,7.83025422157444,"Significant_001","Sparc","11",55394159,55420080,NA,1653950991,FALSE,0.166316353736123
"3650","Pex11g","8","cis",3279413,7.83024271640935,"Significant_001","Pex11g","8",3457105,3467648,NA,1193425093,FALSE,0.123989009985173
"3651","Pex11g","8","trans",4630838,7.830242489199,"Significant_001","Pex11g","8",3457105,3467648,NA,1194776518,FALSE,0.123989009985173
"3652","Ogn","4","trans",83261912,7.82842951965188,"Significant_001","Ogn","13",49608015,49624501,NA,641886787,FALSE,0.127474334380336
"3653","Helb","10","trans",125966282,7.82661987133931,"Significant_001","Helb","10",120083608,120113010,NA,1584108285,FALSE,-0.0199085283831047
"3654","Slc22a7","17","trans",47436745,7.8235966263598,"Significant_001","Slc22a7","17",46432185,46438477,NA,2375060642,FALSE,-0.0592068009501327
"3655","Gpx4","2","trans",76652320,7.82327036940006,"Significant_001","Gpx4","10",80047166,80056439,NA,279124291,FALSE,0.196393813549199
"3656","Retsat","6","trans",67293836,7.81395572581785,"Significant_001","Retsat","6",72598602,72607488,NA,948261511,FALSE,-0.0774308858716019
"3657","Ehd1","19","cis",5609020,7.80810172029404,"Significant_001","Ehd1","19",6276896,6300096,NA,2532922827,FALSE,-0.050375585864761
"3658","Itpr1","6","cis",108861722,7.80734957520376,"Significant_001","Itpr1","6",108213083,108551116,NA,989829397,FALSE,-0.149735438581698
"3659","Lmcd1__1","6","cis",113068109,7.80669208424809,"Significant_001","Lmcd1","6",112273758,112330423,NA,994035784,FALSE,0.00758246044657553
"3660","Nfu1","6","cis",86386818,7.8063295046858,"Significant_001","Nfu1","6",87009234,87028461,NA,967354493,FALSE,-0.163887542073346
"3661","Baiap2","11","cis",120457990,7.80434103211073,"Significant_001","Baiap2","11",119939916,120006782,NA,1716294986,FALSE,-0.156804463463822
"3662","Gale","2","trans",117121136,7.80125373945008,"Significant_001","Gale","4",135963681,135968178,NA,319593107,FALSE,0.196717049279395
"3663","Cyp2b10","7","cis",26307594,7.79650192358224,"Significant_001","Cyp2b10","7",25897658,25926624,NA,1064011815,FALSE,-0.135772754377406
"3664","Cyp2b10","7","trans",27032775,7.79650177487017,"Significant_001","Cyp2b10","7",25897658,25926624,NA,1064736996,FALSE,-0.135772754377406
"3665","Nmrk1","19","cis",18892370,7.79493118643662,"Significant_001","Nmrk1","19",18632016,18652428,NA,2546206177,FALSE,0.110863462596454
"3666","Stub1","4","trans",44072371,7.79417786969549,"Significant_001","Stub1","17",25830634,25832919,NA,602697246,FALSE,0.102032755434553
"3667","Tbc1d10a","11","trans",5191762,7.79185856763614,"Significant_001","Tbc1d10a","11",4186833,4215507,NA,1601028758,FALSE,0.00531933582084308
"3668","Tbc1d10a","11","cis",5088124,7.79185856763614,"Significant_001","Tbc1d10a","11",4186833,4215507,NA,1600925120,FALSE,0.00531933582084308
"3669","Akr1c14","12","trans",109028215,7.79157751165328,"Significant_001","Akr1c14","13",4048991,4090560,NA,1833947754,FALSE,-0.0425757671578444
"3670","Gpr39","1","trans",127807750,7.79114519094544,"Significant_001","Gpr39","1",125676996,125873862,NA,127807750,FALSE,0.227306773192567
"3671","Ppp1r14a","7","cis",30233308,7.78669562626101,"Significant_001","Ppp1r14a","7",29289320,29293390,NA,1067937529,FALSE,0.0204121937112951
"3672","Trappc8","18","trans",23569602,7.78660262445245,"Significant_001","Trappc8","18",20817211,20896425,NA,2453180770,FALSE,0.0101548589003399
"3673","Wdr81__1","11","cis",74522569,7.78430548807626,"Significant_001","Wdr81","11",75440943,75454808,NA,1670359565,FALSE,-0.0689387634188661
"3674","Wdr81__1","11","trans",77872940,7.78430528300015,"Significant_001","Wdr81","11",75440943,75454808,NA,1673709936,FALSE,-0.0689387634188661
"3675","Mpi__1","9","trans",50554951,7.7842378577323,"Significant_001","Mpi","9",57544260,57552812,NA,1377101844,FALSE,0.0766279486476801
"3676","Mcm4","2","trans",128831539,7.78384609384518,"Significant_001","Mcm4","16",15623897,15637400,NA,331303510,FALSE,0.262783182414919
"3677","Nagpa__1","16","trans",4094263,7.77603974978207,"Significant_001","Nagpa","16",5195280,5204032,NA,2226510392,FALSE,-0.152012300921158
"3678","Il18","9","trans",51943076,7.77369153607808,"Significant_001","Il18","9",50554700,50581841,NA,1378489969,FALSE,0.0689869387628322
"3679","Dnajc25","4","trans",55527553,7.77313842360454,"Significant_001","Dnajc25","4",58994799,59025573,NA,614152428,FALSE,-0.131134590698134
"3680","Trp53bp1","2","trans",116067200,7.77207472083579,"Significant_001","Trp53bp1","2",121194835,121296354,NA,318539171,FALSE,0.0514043081437177
"3681","Slc25a22","7","cis",141101649,7.76806045988769,"Significant_001","Slc25a22","7",141429749,141437874,NA,1178805870,FALSE,-0.171518716051465
"3682","Slc25a22","7","trans",139979148,7.7680604245419,"Significant_001","Slc25a22","7",141429749,141437874,NA,1177683369,FALSE,-0.171518716051465
"3683","Gaa","11","trans",120285026,7.76003048478745,"Significant_001","Gaa","11",119267963,119285458,NA,1716122022,FALSE,-0.191320417957853
"3684","Minpp1","19","trans",36620175,7.75729710963731,"Significant_001","Minpp1","19",32485769,32515370,NA,2563933982,FALSE,0.0739465925601998
"3685","Adk","14","trans",22584484,7.75056525585993,"Significant_001","Adk","14",21052574,21448569,NA,2002054684,FALSE,-0.104861886993978
"3686","Rab4a","8","trans",114488938,7.75050791738683,"Significant_001","Rab4a","8",123805846,123835291,NA,1304634618,FALSE,0.0607569580611943
"3687","Pofut2","10","cis",77016053,7.75009923815451,"Significant_001","Pofut2","10",77259081,77269586,NA,1535158056,FALSE,-0.04174053182917
"3688","Rpusd3","6","cis",113389290,7.74995166226386,"Significant_001","Rpusd3","6",113415319,113419348,NA,994356965,FALSE,0.00811350409923113
"3689","Dnajc25","4","cis",58504688,7.74979460725652,"Significant_001","Dnajc25","4",58994799,59025573,NA,617129563,FALSE,-0.131134590698134
"3690","Lta4h","10","trans",100100053,7.74872626379064,"Significant_001","Lta4h","10",93453396,93484896,NA,1558242056,FALSE,-0.0438827638060305
"3691","Pgm3__1","9","trans",80103706,7.74161179048141,"Significant_001","Pgm3","9",86552476,86571878,NA,1406650599,FALSE,0.120953404866806
"3692","Csrp2","10","trans",108499980,7.73573740404599,"Significant_001","Csrp2","10",110920176,110939514,NA,1566641983,FALSE,0.205363314477564
"3693","Tor1aip1__1","1","cis",155245429,7.73465905937104,"Significant_001","Tor1aip1","1",156004599,156036480,NA,155245429,FALSE,-0.0157429220330376
"3694","Dap","15","cis",31456274,7.73462461611095,"Significant_001","Dap","15",31224385,31274338,NA,2142828718,FALSE,0.0651882145442025
"3695","Dap","15","trans",32241537,7.73462461563796,"Significant_001","Dap","15",31224385,31274338,NA,2143613981,FALSE,0.0651882145442025
"3696","Atp5s","12",NA,65063085,7.734300293982,"Significant_001","Atp5s",NA,NA,NA,NA,1789982624,FALSE,-0.0777694705807671
"3697","Tmpo__2","10","cis",91116686,7.73351282920449,"Significant_001","Tmpo","10",91147571,91181752,NA,1549258689,FALSE,0.10744777283555
"3698","Nadsyn1","7","trans",144915172,7.73273996906447,"Significant_001","Nadsyn1","7",143795589,143822862,NA,1182619393,FALSE,0.0444495331145205
"3699","Ddx39","2",NA,113593123,7.73202101192692,"Significant_001","Ddx39",NA,NA,NA,NA,316065094,FALSE,-0.0480145596615862
"3700","Antxr2","5","cis",96997835,7.7309616121191,"Significant_001","Antxr2","5",97884688,98031017,NA,819130826,FALSE,0.0288620237272355
"3701","Hspb8","2","trans",116067200,7.72967143889367,"Significant_001","Hspb8","5",116408491,116422864,NA,318539171,FALSE,0.134788189987163
"3702","Psen2","1","cis",179530113,7.72128198193816,"Significant_001","Psen2","1",180227004,180263467,NA,179530113,FALSE,0.0198338247118735
"3703","Psen2","1","trans",179043861,7.72128198166238,"Significant_001","Psen2","1",180227004,180263467,NA,179043861,FALSE,0.0198338247118735
"3704","B4galnt1","10","trans",128497219,7.72068208811275,"Significant_001","B4galnt1","10",127165156,127172340,NA,1586639222,FALSE,-0.00371002553287534
"3705","Olfml1","7","trans",99920764,7.71768396093041,"Significant_001","Olfml1","7",107567433,107591365,NA,1137624985,FALSE,-0.0361870008482579
"3706","Tmem161a","8","trans",61511516,7.71179059009465,"Significant_001","Tmem161a","8",70172329,70183681,NA,1251657196,FALSE,-0.0995927012056044
"3707","B4galnt1","10","cis",127030789,7.7088296488821,"Significant_001","B4galnt1","10",127165156,127172340,NA,1585172792,FALSE,-0.00371002553287534
"3708","Gls2","9","trans",122898413,7.70707999938652,"Significant_001","Gls2","10",128194635,128210004,NA,1449445306,FALSE,-0.212232364328829
"3709","Stmn1","2","trans",75633483,7.70543551576143,"Significant_001","Stmn1","4",134468320,134473843,NA,278105454,FALSE,0.377964685725613
"3710","Slc9a3r1__1","11","trans",118418955,7.70522611143808,"Significant_001","Slc9a3r1","11",115163341,115181178,NA,1714255951,FALSE,-0.0592997027636655
"3711","Pgm3__1","9","cis",85844461,7.70134241422613,"Significant_001","Pgm3","9",86552476,86571878,NA,1412391354,FALSE,0.120953404866806
"3712","Ctage5__1","12",NA,65105877,7.69953802529567,"Significant_001","Ctage5",NA,NA,NA,NA,1790025416,FALSE,-0.0232052927816728
"3713","Nit1","1","cis",170705025,7.69379713742278,"Significant_001","Nit1","1",171340571,171345656,NA,170705025,FALSE,-0.0352678289099226
"3714","Sult3a2__2","10","trans",31314538,7.69324304280168,"Significant_001","Sult3a2","10",33766424,33786704,NA,1489456541,FALSE,-0.158673609208002
"3715","Mrpl22","11","cis",58932335,7.67990598645591,"Significant_001","Mrpl22","11",58170043,58179580,NA,1654769331,FALSE,-0.0913964084695792
"3716","Sgpl1__1","10","cis",61648618,7.67793324217566,"Significant_001","Sgpl1","10",61098642,61147684,NA,1519790621,FALSE,0.0357597093689174
"3717","Itpr1","6","trans",112305054,7.67772134668352,"Significant_001","Itpr1","6",108213083,108551116,NA,993272729,FALSE,-0.149735438581698
"3718","Slc43a1","2","trans",118746516,7.67175096870745,"Significant_001","Slc43a1","2",84838855,84863586,NA,321218487,FALSE,-0.201073655956422
"3719","Isoc1","18","trans",60567395,7.6711885057608,"Significant_001","Isoc1","18",58659482,58679570,NA,2490178563,FALSE,-0.0552803367273085
"3720","Akr1d1","13","trans",6573083,7.67070482558872,"Significant_001","Akr1d1","6",37529978,37574921,NA,1858621644,FALSE,0.0146650645417431
"3721","Nbr1","11","cis",100956805,7.66937279565673,"Significant_001","Nbr1","11",101552107,101581951,NA,1696793801,FALSE,-0.0678675032044795
"3722","Serpina6","12","trans",101975766,7.66882471525111,"Significant_001","Serpina6","12",103646630,103657218,NA,1826895305,FALSE,0.0157852417159221
"3723","Minpp1","6","trans",100233185,7.6661946368021,"Significant_001","Minpp1","19",32485769,32515370,NA,981200860,FALSE,0.0739465925601998
"3724","Dpysl2","14","trans",63199073,7.66287023215285,"Significant_001","Dpysl2","14",66802864,66911041,NA,2042669273,FALSE,0.0752085221802953
"3725","Dpysl2","14","cis",66638447,7.66287016762994,"Significant_001","Dpysl2","14",66802864,66911041,NA,2046108647,FALSE,0.0752085221802953
"3726","unknow_161","4",NA,120758372,7.65977595966241,"Significant_001","unknow_161",NA,NA,NA,NA,679383247,FALSE,0.0119204467030554
"3727","Plekhg5","4","cis",151982751,7.6591213572385,"Significant_001","Plekhg5","4",152072433,152115404,NA,710607626,FALSE,0.0970652610890249
"3728","Rerg","6","trans",124505239,7.65439005422464,"Significant_001","Rerg","6",137054825,137170496,NA,1005472914,FALSE,-0.0458632111527682
"3729","N4bp2l1","2","trans",132300318,7.65183576177619,"Significant_001","N4bp2l1","5",150571643,150598678,NA,334772289,FALSE,-0.243972971829198
